사용월,호선명,역ID,지하철역,04:00:00~04:59:59,,05:00:00~05:59:59,,06:00:00~06:59:59,,07:00:00~07:59:59,,08:00:00~08:59:59,,09:00:00~09:59:59,,10:00:00~10:59:59,,11:00:00~11:59:59,,12:00:00~12:59:59,,13:00:00~13:59:59,,14:00:00~14:59:59,,15:00:00~15:59:59,,16:00:00~16:59:59,,17:00:00~17:59:59,,18:00:00~18:59:59,,19:00:00~19:59:59,,20:00:00~20:59:59,,21:00:00~21:59:59,,22:00:00~22:59:59,,23:00:00~23:59:59,,00:00:00~00:59:59,,01:00:00~01:59:59,,02:00:00~02:59:59,,03:00:00~03:59:59,,작업일시
2025-04,중앙선,1206,도농,957,2,"8,632",819,"21,643","3,063","53,509","7,998","43,577","14,319","24,102","8,107","19,249","7,664","16,304","7,710","15,157","8,920","12,914","10,324","10,819","11,119","10,946","17,295","15,293","19,290","14,854","23,303","12,646","39,969","6,594","34,500","5,162","18,830","4,149","16,587","2,891","14,376",877,"10,287",21,"2,001",0,0,0,0,0,0,2025-05-03 10:22:56
2025-04,중앙선,1207,양정,192,0,228,92,641,869,"1,363","1,464","1,230","2,215",933,"1,278",824,"1,079",827,710,862,676,969,814,"1,229",563,"1,241",913,"1,781",697,"2,063",837,"2,222","1,093",687,667,291,351,327,429,108,344,38,228,3,50,0,0,0,0,0,0,2025-05-03 10:22:56
2025-04,중앙선,1208,덕소,"1,573",3,"3,491",908,"10,703","2,146","26,693","4,546","22,131","6,324","14,473","6,340","11,690","4,857","10,472","4,737","8,816","6,425","8,923","7,748","7,426","7,726","7,553","11,002","8,119","12,398","8,289","15,379","6,641","21,838","3,842","18,998","3,166","10,457","2,318","10,610","2,202","8,977",775,"6,541",4,"1,510",0,0,0,0,0,0,2025-05-03 10:22:56
2025-04,중앙선,1209,도심,3,0,"1,857",239,"6,541","1,057","15,640","2,532","10,340","4,982","6,921","1,975","4,742","1,604","3,746","1,688","4,013","2,093","3,662","2,372","3,005","1,816","2,785","4,264","3,979","2,936","3,526","5,328","2,773","8,293","1,381","6,982","1,095","3,590",820,"3,963",759,"4,038",253,"2,155",0,1,0,0,0,0,0,0,2025-05-03 10:22:56
2025-04,중앙선,1210,팔당,0,0,252,106,600,459,"1,197","1,823","1,275","3,258","1,214","3,097","1,268","3,169","1,059","2,288","1,251","2,088","1,496","1,767","1,978","1,359","2,586","1,791","2,841","1,420","2,788","1,439","2,391","1,445","1,839",978,"1,485",659,963,434,647,345,134,162,0,1,0,0,0,0,0,0,2025-05-03 10:22:56
2025-04,중앙선,1211,운길산,0,0,352,136,442,412,"1,704",789,"1,685","1,505","1,107","2,958","1,136","4,684","1,136","4,011","1,527","2,407","2,367","1,937","3,199","1,591","4,244","1,604","3,820","1,268","2,968","1,312","1,790","1,285","1,119",902,595,659,307,737,198,612,162,416,2,14,0,0,0,0,0,0,2025-05-03 10:22:56
2025-04,중앙선,1212,양수,2,0,"1,157",184,"2,334",966,"7,239","2,352","5,499","3,479","4,733","4,117","3,721","4,749","3,500","4,383","3,304","3,882","4,478","3,951","4,341","3,460","6,034","3,799","5,733","4,255","4,824","5,240","3,535","4,384","1,722","4,647","1,618","3,167",830,"3,050",370,"2,023",152,"1,659",3,353,0,0,0,0,0,0,2025-05-03 10:22:56
2025-04,중앙선,1213,신원,1,1,298,157,368,267,619,586,561,724,522,847,467,933,621,828,489,389,602,394,629,398,846,395,876,385,764,544,691,381,306,241,135,273,111,229,129,198,97,156,0,11,0,0,0,0,0,0,2025-05-03 10:22:56
2025-04,중앙선,1214,국수,2,0,916,31,"1,183",286,"2,333",579,"2,091","1,942","2,000","1,514","1,420","1,153","1,315","1,574","1,263","1,311","1,576","1,234","1,416","1,156","2,481","1,504","2,198","1,601","1,399","1,835","1,022","1,880",606,"1,506",391,"1,323",231,"1,057",198,"1,118",50,639,3,116,0,0,0,0,0,0,2025-05-03 10:22:56
2025-04,중앙선,1215,아신,0,0,509,42,903,237,"1,866",512,"1,579","1,160","1,467","1,070","1,453","1,091","1,052","1,430","1,015",789,"1,052","1,058","1,168",981,"1,224",858,"1,661","1,582","1,118","1,509",844,"1,575",598,"1,011",336,"1,051",229,988,141,879,15,477,4,190,0,0,0,0,0,0,2025-05-03 10:22:56
2025-04,중앙선,1216,오빈,4,0,299,32,488,360,"1,161",351,"1,001",499,852,549,750,563,630,667,619,482,559,441,580,612,605,514,692,675,661,"1,030",443,"1,132",251,490,147,452,79,521,40,410,7,171,2,58,0,0,0,0,0,0,2025-05-03 10:22:56
2025-04,중앙선,1217,양평,160,2,"2,350",37,"4,943","1,310","11,338","5,036","7,443","7,356","6,053","5,105","7,514","5,615","6,292","9,036","6,611","7,480","7,443","4,734","7,722","8,133","7,521","5,798","8,261","6,898","7,727","10,721","6,104","9,843","3,433","4,969","3,103","7,019","2,738","3,715","1,747","4,309",218,"3,412",83,"1,190",0,0,0,0,0,0,2025-05-03 10:22:56
2025-04,중앙선,1218,원덕,72,1,331,4,592,183,"1,029",471,"1,084",658,"1,157",745,998,"1,229",771,"1,029",832,737,991,697,"1,063",768,"1,149",830,"1,048",882,735,"1,128",486,960,328,570,197,510,88,482,25,384,7,215,1,106,0,0,0,0,0,0,2025-05-03 10:22:56
2025-04,중앙선,1219,용문,519,1,"1,150",5,"2,618",554,"4,719","2,316","4,914","4,731","3,711","3,472","4,197","6,401","3,845","13,123","6,125","7,505","8,441","8,296","9,777","5,554","10,886","2,572","8,742","6,441","6,519","5,588","3,591","4,485","2,523","2,747",969,"3,470",776,"2,010",348,"2,063",0,"1,568",1,642,0,0,0,0,0,0,2025-05-03 10:22:56
2025-04,중앙선,1220,지평,0,0,0,0,1,0,257,345,24,114,40,9,444,669,2,2,0,0,136,7,546,520,1,0,0,0,289,210,50,93,161,243,1,4,23,148,1,5,0,0,0,0,0,0,0,0,0,0,2025-05-03 10:22:56
2025-04,장항선,1401,봉명,22,0,"1,350",348,"1,951",949,"2,758","5,089","3,489","5,116","2,848","4,032","3,040","2,810","3,233","1,881","2,640","2,117","2,588","2,705","2,879","2,159","3,217","2,107","3,626","1,895","3,920","3,077","2,418","2,772","1,207","1,761","1,078","1,425",799,"1,149",532,"1,371",720,828,15,263,0,0,0,0,0,0,2025-05-03 10:22:56
2025-04,장항선,1402,쌍용(나사렛대),80,0,"2,992",426,"4,779",744,"8,025","1,842","9,668","8,861","5,679","6,968","5,012","4,980","5,103","4,005","4,836","7,361","6,031","5,370","5,373","3,574","6,852","5,106","7,245","6,173","6,698","7,466","6,981","8,547","3,739","5,644","2,750","4,434","1,951","4,235","1,760","3,387",949,"2,803",72,704,0,0,0,0,0,0,2025-05-03 10:22:56
2025-04,장항선,1403,아산,57,4,"1,182","1,418","2,821","4,627","8,013","6,924","11,337","11,728","5,804","9,319","5,874","8,825","7,250","6,674","7,743","7,675","8,284","8,149","9,004","5,750","11,455","7,063","11,023","8,107","10,145","10,098","13,919","10,949","10,158","5,951","6,264","6,036","7,155","4,284","6,240","2,734","3,470","1,772",147,582,0,0,0,0,0,0,2025-05-03 10:22:56
2025-04,장항선,1404,탕정,41,0,"1,138",265,"2,339",983,"5,200","2,497","5,456","5,190","3,466","2,808","2,989","2,357","2,942","2,554","3,572","2,754","4,571","3,460","3,838","2,530","4,585","2,736","4,190","5,131","4,585","5,871","5,157","6,205","3,779","3,869","2,599","3,318","2,398","2,843","2,664","2,378","1,444","1,906",93,288,0,0,0,0,0,0,2025-05-03 10:22:56
2025-04,장항선,1405,배방,69,1,"1,294",358,"2,094",833,"3,994","1,552","4,541","2,695","3,540","1,503","2,632","1,427","2,249","1,896","2,555","1,939","2,562","2,433","2,562","2,073","2,263","2,076","2,423","3,813","2,678","4,690","2,867","4,754","1,936","3,246","1,240","2,545","1,086","2,470","1,003","1,850",674,"1,522",46,245,0,0,0,0,0,0,2025-05-03 10:22:56
2025-04,장항선,1407,온양온천,653,2,"1,808",608,"4,987","2,909","10,570","6,755","12,520","9,509","10,707","10,507","10,056","12,641","10,420","16,063","12,977","12,843","15,038","11,973","14,924","8,607","13,038","9,664","12,420","12,333","9,392","13,236","11,121","11,737","5,647","9,329","4,328","6,861","4,500","5,899","1,971","4,379","1,357","2,940",16,"1,090",0,0,0,0,0,0,2025-05-03 10:22:56
2025-04,장항선,1408,신창(순천향대),322,1,731,96,"1,715",583,"2,873","4,049","2,419","12,232","2,381","7,477","3,671","8,282","4,481","5,198","4,249","5,726","6,353","4,155","7,475","3,277","6,072","2,540","11,003","3,355","7,839","2,391","9,132","4,232","3,282","2,960","2,677","2,776","2,996","3,637","1,017","2,436","1,115","1,780",0,679,0,0,0,0,0,0,2025-05-03 10:22:56
2025-04,경의선,1252,신촌,0,0,308,4,290,"1,335",711,"5,384",571,"7,716",835,"5,592",729,"2,210",807,"1,525","1,081","1,727","1,012","2,145","1,172","1,166","1,729",866,"2,337",899,"5,287","1,494","5,403","2,131","2,455",917,"1,294",708,"1,364",338,"1,081",129,547,879,5,113,0,0,0,0,0,0,2025-05-03 10:22:56
2025-04,경의선,1261,효창공원앞,0,0,781,389,"2,362","3,099","6,229","6,733","9,409","20,295","6,211","10,291","3,988","5,328","3,751","4,214","4,286","4,052","4,539","4,456","4,834","4,019","5,367","4,468","6,972","5,000","9,282","6,796","14,934","9,381","6,115","6,379","4,311","4,770","3,449","4,672","2,809","3,992","1,153","2,674",43,350,0,0,0,0,0,0,2025-05-03 10:22:56
2025-04,경의선,1263,서강대,6,0,600,135,"1,643","1,734","3,378","2,813","4,390","10,303","3,417","6,188","3,113","4,888","2,955","3,685","3,472","3,425","3,934","4,039","3,824","3,547","4,169","3,714","5,550","4,117","7,231","4,454","6,937","4,758","4,124","3,210","3,773","2,645","4,063","2,364","3,307","2,228","1,489","1,487",21,199,0,0,0,0,0,0,2025-05-03 10:22:56
2025-04,경의선,1265,가좌,6,1,"3,522",420,"8,723","3,629","25,438","4,425","28,830","12,255","14,433","9,612","10,249","7,017","9,602","6,406","9,482","8,168","8,191","8,671","7,902","8,712","9,367","9,027","10,120","12,271","10,854","17,152","10,306","21,769","6,083","17,863","4,474","10,540","3,813","7,939","2,997","6,000","1,186","5,338",19,479,0,0,0,0,0,0,2025-05-03 10:22:56
2025-04,경의선,1267,수색,22,1,"1,516",346,"4,214","2,963","9,196","6,053","11,305","16,972","6,661","7,760","4,382","3,736","3,820","3,228","3,912","3,098","3,571","4,118","3,621","3,842","4,124","3,721","5,216","5,008","9,262","8,037","12,303","7,071","5,383","7,183","3,210","4,794","2,335","4,039","1,952","3,004",811,"2,532",10,333,0,0,0,0,0,0,2025-05-03 10:22:56
2025-04,경의선,1268,한국항공대,2,0,673,570,"1,618","1,680","4,424","2,555","4,415","12,435","3,932","12,721","4,244","13,111","5,433","6,386","5,280","5,047","5,641","7,403","8,270","5,778","6,639","3,561","13,138","3,614","11,608","3,906","9,239","4,427","5,036","3,259","3,651","2,716","3,563","2,298","3,091","2,505","2,170","1,994",164,594,0,0,0,0,0,0,2025-05-03 10:22:56
2025-04,경의선,1269,강매,2,2,"2,497",264,"8,184",804,"21,482","1,397","18,648","3,827","9,596","1,490","6,242","1,536","4,935","1,517","4,791","1,989","3,979","2,447","3,064","3,158","2,895","4,584","3,147","5,909","3,004","8,200","3,633","12,791","1,326","11,458",913,"7,149",758,"6,590",478,"5,718",188,"3,335",11,"1,116",0,0,0,0,0,0,2025-05-03 10:22:56
2025-04,경의선,1270,행신,4,0,"4,561","1,548","15,669","4,449","40,739","5,938","33,867","10,810","18,021","6,819","13,225","6,254","12,064","6,972","10,618","8,099","9,111","9,306","8,187","9,244","7,668","11,494","10,746","16,415","12,657","21,489","10,107","38,035","6,208","28,605","6,813","14,640","6,578","13,907","5,422","11,795","2,420","6,992",75,"2,396",0,0,0,0,0,0,2025-05-03 10:22:56
2025-04,경의선,1271,능곡,98,3,"4,260",690,"10,308","1,739","22,626","3,537","19,515","8,313","11,398","5,326","8,830","4,813","7,384","5,298","7,390","5,627","6,779","5,624","6,619","6,091","6,425","7,159","7,072","9,761","7,700","12,637","6,926","17,232","3,888","13,784","3,412","8,435","2,496","7,961","1,320","7,154",626,"4,482",52,"2,180",2,1,0,0,0,0,2025-05-03 10:22:56
2025-04,경의선,1272,곡산,28,0,290,173,935,719,"1,797","1,784","1,520","3,069","1,174","1,187","1,107","1,045","1,097",801,807,"1,026",939,"1,010","1,150",962,"1,230",989,"1,435","1,147","1,981","1,435","2,278","2,031",668,"1,069",520,679,415,757,216,541,68,372,9,64,0,0,0,0,0,0,2025-05-03 10:22:56
2025-04,경의선,1273,백마,226,0,"5,604",908,"17,889","6,953","37,105","7,041","28,611","11,940","16,885","6,736","12,413","5,398","11,725","5,200","10,962","6,207","9,684","8,303","8,168","8,716","9,310","10,100","12,241","13,219","12,442","17,634","11,220","31,012","5,355","26,090","4,000","14,969","3,255","14,435","3,115","12,642",842,"8,731",67,"1,441",0,0,0,0,0,0,2025-05-03 10:22:56
2025-04,경의선,1274,풍산,496,2,"4,534",434,"12,593","3,984","27,069","5,224","24,153","8,849","15,614","6,953","11,342","5,938","10,254","7,540","9,907","7,620","9,537","8,638","9,182","7,430","9,599","9,489","11,115","12,223","11,657","15,845","9,347","23,816","5,465","17,482","4,724","14,177","4,574","11,200","2,798","9,992",967,"6,747",61,"1,521",0,0,0,0,0,0,2025-05-03 10:22:56
2025-04,경의선,1275,일산,"1,261",1,"8,960",801,"29,069","3,710","56,847","8,773","41,503","19,814","25,759","10,218","19,121","8,805","18,157","10,352","16,889","12,291","15,787","14,312","13,552","14,963","15,485","17,355","20,134","20,129","15,241","31,006","14,429","42,154","8,270","41,792","6,214","20,898","4,797","21,265","4,707","18,314","1,415","10,788",167,"3,883",0,0,0,0,0,0,2025-05-03 10:22:56
2025-04,경의선,1276,탄현,33,0,"7,203",487,"22,758","2,887","40,057","6,038","30,047","10,541","19,141","5,818","13,929","4,798","12,417","5,355","12,284","6,738","10,195","7,448","9,084","10,094","9,196","11,269","10,438","14,490","10,995","21,390","11,211","32,133","5,893","31,824","4,462","14,839","3,771","17,194","2,971","11,778","1,258","8,825",192,"2,389",0,0,0,0,0,0,2025-05-03 10:22:56
2025-04,경의선,1277,야당,58,1,"6,067",363,"16,742","2,849","33,169","5,381","30,443","10,114","16,882","8,398","12,360","6,437","11,520","7,227","11,896","8,602","10,739","9,221","9,204","12,174","9,376","12,461","10,862","20,938","11,990","26,188","10,878","36,872","8,247","28,787","8,596","14,279","8,777","14,787","8,429","10,560","4,174","8,555",854,"2,256",0,0,0,0,0,0,2025-05-03 10:22:56
2025-04,경의선,1278,운정,44,0,"4,792",687,"17,625","10,485","29,256","7,613","30,560","11,738","16,268","7,164","11,270","5,137","10,038","5,531","9,659","7,225","8,884","6,460","7,885","9,293","8,726","9,400","12,496","16,040","14,796","18,864","11,529","23,932","5,724","19,020","4,373","11,628","3,292","10,840","2,799","8,376",765,"5,999",104,"1,353",0,0,0,0,0,0,2025-05-03 10:22:56
2025-04,경의선,1279,금릉,44,4,"3,731",248,"11,919","2,626","19,771","5,955","16,132","11,596","11,221","5,973","8,314","4,513","8,274","4,597","7,776","5,246","7,281","6,725","6,230","7,302","6,961","7,798","8,221","10,938","9,752","13,967","10,908","15,341","5,044","15,802","4,162","9,050","3,381","7,510","2,437","7,109",583,"5,262",46,"1,624",0,0,0,0,0,0,2025-05-03 10:22:56
2025-04,경의선,1280,금촌,114,0,"3,940",320,"10,482","4,625","21,134","9,804","20,214","17,290","12,939","8,842","10,985","8,385","11,324","7,462","11,541","9,870","11,385","9,845","10,689","9,114","11,148","11,031","13,284","14,853","15,647","16,043","16,867","17,892","7,769","16,311","5,748","11,447","4,161","9,142","2,649","7,417",533,"5,950",146,"1,764",0,0,0,0,0,0,2025-05-03 10:22:56
2025-04,경의선,1282,월롱,77,0,490,47,927,"2,571","1,900","8,718","2,126","11,656","2,095","5,191","1,803","2,852","2,079","1,997","3,654","2,662","3,363","1,820","2,860","1,535","5,463","1,935","7,425","1,898","11,141","2,678","10,969","2,555","3,837","2,017","2,942","2,160","2,249","2,294",797,"1,970",87,"1,475",8,592,0,0,0,0,0,0,2025-05-03 10:22:56
2025-04,경의선,1283,파주,116,0,732,7,"1,471",852,"2,841","3,034","3,331","6,590","2,021","5,111","2,061","2,412","2,021","1,568","3,394","1,723","2,495","1,956","2,401","1,015","3,920","1,606","5,066","1,615","5,693","1,770","5,118","2,048","1,527","1,999",951,"1,452",890,"1,148",216,994,34,876,2,390,0,4,0,0,0,0,2025-05-03 10:22:56
2025-04,경의선,1284,문산,"1,269",3,"3,008",47,"8,973","2,571","17,427","8,323","17,942","15,217","12,729","5,364","9,056","7,277","9,123","7,351","10,003","7,793","9,635","8,819","9,636","5,968","8,980","10,576","10,799","10,218","13,048","12,537","12,139","13,487","5,565","15,270","4,019","9,535","2,951","7,417","1,832","7,390",146,"5,515",0,"2,703",0,43,0,0,0,0,2025-05-03 10:22:56
2025-04,경의선,1285,임진강,0,0,0,0,0,0,0,0,0,0,38,519,36,153,2,2,2,2,4,3,3,0,144,77,93,16,425,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-05-03 10:22:56
2025-04,경의선,1286,운천,0,0,0,0,0,0,0,0,0,0,52,47,11,5,9,3,0,0,1,1,0,0,8,12,15,1,66,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-05-03 10:22:56
2025-04,경의선,1291,서울역,0,0,684,10,"1,133","8,153","2,916","23,550","3,466","32,909","2,180","18,239","1,537","6,724","1,837","5,191","2,720","4,591","3,336","6,366","3,731","2,765","6,072","2,438","8,296","2,981","14,964","4,577","23,127","5,566","9,381","2,672","5,277","1,439","5,096","1,491",847,192,"1,792","1,180",2,109,0,0,0,0,0,0,2025-05-03 10:22:56
2025-04,경의선,1292,공덕,19,0,687,64,"2,081","2,196","5,072","8,422","6,505","20,845","5,776","9,352","6,127","3,695","5,865","3,834","5,621","4,159","5,786","3,810","5,777","3,627","6,187","4,233","7,372","5,134","12,538","6,916","18,220","7,683","8,717","4,963","7,738","3,875","7,568","3,651","6,223","3,133","2,713","2,259",198,328,0,1,0,0,0,0,2025-05-03 10:22:56
2025-04,경의선,1293,홍대입구,1,1,383,198,786,537,"1,251","2,088","1,989","7,448","1,609","6,975","1,399","4,544","1,566","4,114","2,137","5,214","2,641","4,662","3,477","4,914","4,481","4,616","5,106","5,476","6,684","5,619","7,307","7,157","5,675","4,299","5,416","2,886","6,114","2,242","5,793","1,946","2,602","1,657",33,217,0,0,0,0,0,0,2025-05-03 10:22:56
2025-04,경의선,1294,디지털미디어시티,11,0,"1,203",516,"3,913","1,658","10,424","2,133","11,057","4,884","6,317","4,308","4,605","2,611","3,911","2,691","3,972","2,832","3,655","3,454","3,604","3,082","3,799","3,534","4,864","4,851","5,088","7,655","5,225","10,490","3,046","8,061","2,267","4,905","1,864","4,384","1,526","3,736",898,"2,714",70,332,0,0,0,0,0,0,2025-05-03 10:22:56
2025-04,경의선,1295,김포공항,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-05-03 10:22:56
2025-04,경의선,1296,계양,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-05-03 10:22:56
2025-04,경춘선,1311,신내,37,1,"1,527",589,"5,568","2,836","14,090","6,753","11,446","10,616","5,713","2,789","4,295","2,490","3,810","2,441","3,745","2,456","3,546","3,338","3,292","2,795","3,855","4,730","5,010","3,938","5,779","7,342","7,929","9,644","3,227","7,052","1,890","3,831","1,720","3,198","1,236","2,968",734,"2,164",97,804,0,0,0,0,0,0,2025-05-03 10:22:56
2025-04,경춘선,1312,갈매,5,2,"2,102",467,"5,067",965,"15,940","2,735","10,302","5,644","6,819","2,582","4,308","3,059","3,617","1,872","3,532","2,210","3,531","2,969","3,047","2,542","3,282","4,474","3,602","4,190","3,669","6,974","4,991","10,940","2,330","7,692","1,769","4,322","2,502","3,146","1,509","3,038",649,"1,744",17,495,0,0,0,0,0,0,2025-05-03 10:22:56
2025-04,경춘선,1313,별내,24,0,"1,192",576,"3,122","1,519","8,945","4,482","8,293","6,471","5,711","3,641","4,270","3,397","3,603","2,587","3,932","2,580","4,007","3,241","3,907","2,893","4,047","4,169","4,934","4,023","5,502","6,059","6,135","7,204","3,234","6,724","2,126","3,271","1,910","2,082","1,575","2,478",805,"1,335",39,385,0,0,0,0,0,0,2025-05-03 10:22:56
2025-04,경춘선,1314,퇴계원,47,0,"3,205",580,"6,567","1,693","18,153","3,578","13,671","5,016","9,368","2,799","6,943","3,513","5,519","2,924","6,168","3,035","5,371","4,087","3,594","4,181","4,084","5,748","4,235","7,213","4,976","8,885","5,670","11,309","2,304","11,250","1,820","6,275","1,380","4,258","1,020","5,544",439,"2,441",36,813,0,0,0,0,0,0,2025-05-03 10:22:56
2025-04,경춘선,1315,사릉,73,0,"1,834",687,"3,951","1,738","10,262","4,808","8,154","4,571","5,168","2,530","3,751","2,276","3,434","2,304","3,397","2,365","3,155","2,252","2,493","2,561","2,739","3,049","3,185","3,547","4,541","5,693","5,051","7,895","1,941","7,496","1,296","3,475","1,056","2,697",540,"2,494",198,"1,740",5,381,0,0,0,0,0,0,2025-05-03 10:22:56
2025-04,경춘선,1316,금곡,26,0,"1,949",276,"2,521","1,178","5,853","2,637","5,072","6,726","3,913","2,669","3,041","1,837","3,109","1,630","3,075","2,426","2,877","2,076","2,198","2,587","3,103","2,534","3,130","2,969","3,612","4,032","3,677","4,471","1,405","4,195",965,"1,788",659,"2,148",385,"1,660",195,"1,117",9,309,0,0,0,0,0,0,2025-05-03 10:22:56
2025-04,경춘선,1317,평내호평,724,8,"6,225",752,"15,358","2,030","32,446","4,946","25,130","11,262","14,587","6,989","12,861","5,400","10,525","5,844","10,129","8,255","9,005","7,682","7,716","10,149","8,361","10,419","8,139","12,614","9,111","22,067","9,224","26,612","5,369","19,557","4,133","11,429","3,750","9,291","3,643","8,280","1,540","5,583",60,"2,290",0,0,0,0,0,0,2025-05-03 10:22:56
2025-04,경춘선,1318,천마산,8,0,"1,066",179,"3,517",723,"8,153","1,764","6,832","2,170","5,300","1,834","4,036","1,535","2,756","1,888","2,773","1,944","2,310","2,117","2,410","2,390","1,913","3,529","2,169","3,411","2,022","4,646","1,751","4,262",864,"5,298",614,"3,020",516,"2,701",223,"1,792",138,"1,100",6,284,0,0,0,0,0,0,2025-05-03 10:22:56
2025-04,경춘선,1319,마석,15,1,"1,446",527,"9,488","3,019","16,467","6,436","14,864","7,126","10,573","6,217","8,621","4,763","6,991","5,398","7,784","5,540","6,821","7,038","6,459","6,798","6,623","7,973","7,532","8,119","7,166","12,014","6,831","13,148","3,387","10,370","2,624","7,029","2,151","5,518","1,619","4,810",660,"2,176",42,979,0,0,0,0,0,0,2025-05-03 10:22:56
2025-04,경춘선,1320,대성리,7,0,"2,005",153,"2,764",378,"1,801",938,"1,873","1,282","2,277","1,173","2,803","2,469","2,063","1,851","1,234","1,583","1,478","2,441","1,771","5,403","2,158","3,101","2,220","2,360","2,092","2,067","1,142","1,227",665,"1,135",430,735,270,457,251,423,140,362,4,36,0,0,0,0,0,0,2025-05-03 10:22:56
2025-04,경춘선,1321,청평,49,11,"1,026",293,"2,577","1,230","4,461","2,021","5,319","4,497","4,294","5,369","3,909","4,226","4,030","3,355","3,777","4,105","3,987","3,210","4,202","2,975","4,720","3,848","4,713","4,167","5,088","5,227","3,688","4,291","1,790","3,672","1,312","2,233",842,"1,701",489,"1,696",224,"1,202",11,362,0,0,0,0,0,0,2025-05-03 10:22:56
2025-04,경춘선,1322,상천,2,0,144,67,251,328,690,451,657,"1,104",751,"1,339",558,"1,688",777,"1,270",751,"1,007","1,009",651,"1,554",725,"1,541",770,"1,592",418,"1,155",506,566,469,285,493,142,244,58,261,24,120,20,112,2,32,0,0,0,0,0,0,2025-05-03 10:22:56
2025-04,경춘선,1323,가평,0,0,857,166,"2,121","1,211","3,881","2,853","4,749","5,682","4,111","4,476","3,202","4,542","3,541","4,611","3,324","4,244","3,382","4,107","4,499","3,421","5,187","4,007","5,977","3,049","6,584","4,147","5,188","3,714","2,525","4,075","1,855","2,549","1,042","1,590",561,"1,814",276,"1,284",6,446,0,0,0,0,0,0,2025-05-03 10:22:56
2025-04,경춘선,1324,굴봉산,0,0,75,2,63,60,192,245,177,494,164,543,190,"1,181",305,759,346,335,559,298,729,253,859,249,725,219,417,193,218,146,137,102,67,81,21,66,13,62,7,49,1,12,0,0,0,0,0,0,2025-05-03 10:22:56
2025-04,경춘선,1325,백양리,0,0,11,4,16,22,44,354,90,247,161,214,196,501,200,483,230,238,377,276,310,223,415,200,387,133,366,64,176,79,70,45,51,76,25,39,24,33,23,41,0,7,0,0,0,0,0,0,2025-05-03 10:22:56
2025-04,경춘선,1326,강촌,5,0,226,84,351,254,450,506,593,"2,128",752,"2,788",637,"1,847","1,041","2,763","1,119","1,106","1,346",833,"2,069","1,086","2,569",598,"2,430",769,"1,766",611,993,693,546,474,339,352,269,374,85,334,31,233,8,60,0,0,0,0,0,0,2025-05-03 10:22:56
2025-04,경춘선,1327,김유정,62,0,196,17,284,130,740,790,682,"1,300",561,"1,029",571,"1,792",775,"1,943",762,"1,630","1,165","1,063","1,287","1,045","1,715",976,"1,842",880,"1,809",848,"1,239",684,463,586,288,458,167,267,103,246,47,214,11,84,0,0,0,0,0,0,2025-05-03 10:22:56
2025-04,경춘선,1328,남춘천,549,2,"1,706",19,"3,927",978,"4,917","2,899","6,551","6,247","6,823","6,667","5,989","5,486","5,611","9,561","5,965","8,019","7,480","6,203","7,738","5,054","8,764","5,961","8,741","5,874","7,460","5,748","5,796","7,010","4,357","8,209","3,380","4,953","2,932","3,491","1,947","4,689",738,"2,560",11,"1,898",0,0,0,0,0,0,2025-05-03 10:22:56
2025-04,경춘선,1329,춘천,318,2,716,4,"1,465",507,"1,950","1,523","2,788","4,730","2,971","6,439","2,466","4,345","2,936","5,577","3,064","3,739","4,421","3,899","5,367","2,499","7,129","3,001","8,214","2,152","6,694","2,569","4,567","2,567","2,891","2,776","1,637","1,658","1,312","1,465",753,"1,265",216,"1,138",3,750,0,0,0,0,0,0,2025-05-03 10:22:56
2025-04,수인선,1873,고색,770,2,"3,757",489,"9,873","3,564","22,395","21,153","18,077","29,098","8,494","7,100","5,596","4,045","5,469","4,988","6,794","5,032","5,662","4,733","5,019","4,665","6,848","5,763","8,508","8,136","18,895","11,255","22,897","14,056","7,619","14,833","6,996","9,686","4,731","6,741","2,403","5,827","1,060","4,066",2,"2,149",0,0,0,0,0,0,2025-05-03 10:22:56
2025-04,수인선,1874,오목천,6,1,"1,321",514,"6,843","2,200","15,747","6,086","16,065","17,331","9,440","9,465","6,970","5,884","6,928","5,395","9,178","5,850","8,299","6,954","7,223","5,124","9,688","6,102","13,794","8,610","14,113","7,750","12,094","14,956","5,737","9,085","3,560","5,306","3,648","4,811","2,504","5,734",969,"3,455",14,300,0,0,0,0,0,0,2025-05-03 10:22:56
2025-04,수인선,1875,어천,1,0,391,118,"2,053","1,833","5,163","5,116","4,727","4,321","3,760","1,904","2,923","1,715","2,674","1,811","2,920","1,858","2,525","2,390","2,156","2,156","3,249","2,425","5,764","3,616","3,543","3,669","4,591","5,134","1,842","3,384","1,284","2,111",734,"2,080",503,"1,629",173,787,2,123,0,0,0,0,0,0,2025-05-03 10:22:56
