사용월,호선명,역ID,지하철역,04:00:00~04:59:59,,05:00:00~05:59:59,,06:00:00~06:59:59,,07:00:00~07:59:59,,08:00:00~08:59:59,,09:00:00~09:59:59,,10:00:00~10:59:59,,11:00:00~11:59:59,,12:00:00~12:59:59,,13:00:00~13:59:59,,14:00:00~14:59:59,,15:00:00~15:59:59,,16:00:00~16:59:59,,17:00:00~17:59:59,,18:00:00~18:59:59,,19:00:00~19:59:59,,20:00:00~20:59:59,,21:00:00~21:59:59,,22:00:00~22:59:59,,23:00:00~23:59:59,,00:00:00~00:59:59,,01:00:00~01:59:59,,02:00:00~02:59:59,,03:00:00~03:59:59,,작업일시
,,,,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,
2025-03,7호선,2737,내방,5,0,"2,608","2,010","8,629","16,058","19,574","26,122","29,113","74,800","22,074","45,624","17,230","22,330","16,816","17,682","18,561","18,078","20,415","19,827","21,459","17,903","23,494","19,167","30,312","20,800","45,660","26,956","65,467","33,217","27,364","22,452","20,566","14,578","19,320","12,267","13,383","10,291","4,496","6,640",800,"3,043",0,226,0,0,0,0,2025-04-03 10:13:53
2025-03,7호선,2738,이수,26,0,"4,526","1,558","9,873","18,263","29,558","16,894","42,952","44,074","30,212","30,399","21,778","21,791","21,943","21,828","23,830","22,210","25,815","24,796","26,560","24,967","28,979","27,731","36,153","32,239","40,512","44,044","46,439","59,256","29,527","39,936","27,456","22,290","30,116","18,226","24,956","15,750","12,843","9,553","1,773","3,091",0,14,0,0,0,0,2025-04-03 10:13:54
2025-03,7호선,2739,남성,50,0,"6,239","1,071","14,396","3,416","38,518","6,731","53,972","17,717","34,925","12,394","21,375","12,269","18,416","12,493","19,053","12,579","18,367","14,013","16,642","15,110","15,905","19,301","17,010","22,599","15,923","30,550","17,065","44,522","10,333","32,877","8,775","21,828","8,159","19,569","5,110","17,350","2,116","10,362",390,"2,893",2,6,0,0,0,0,2025-04-03 10:13:54
2025-03,7호선,2740,숭실대입구(살피재),36,2,"5,944",945,"13,353","3,422","37,662","8,234","48,818","45,880","32,280","25,433","22,634","40,492","22,108","26,981","22,505","20,197","25,298","25,698","27,584","23,879","26,486","22,904","39,028","27,384","42,738","34,769","28,092","50,172","19,180","36,222","17,306","23,882","18,008","21,472","14,250","21,172","8,763","14,453","1,740","4,086",0,1,0,0,0,0,2025-04-03 10:13:54
2025-03,7호선,2741,상도,11,2,"5,274","1,907","12,888","5,712","35,720","8,757","44,732","29,225","29,469","20,004","20,449","22,110","19,104","18,076","20,155","17,774","20,435","17,008","19,595","19,404","20,863","19,813","24,997","22,714","27,707","30,971","26,179","45,807","15,048","30,928","13,000","21,018","13,814","18,885","9,825","17,674","5,353","11,978","1,154","3,241",0,0,0,0,0,0,2025-04-03 10:13:53
2025-03,7호선,2742,장승배기,9,0,"5,683","2,001","11,137","10,679","27,803","8,812","37,579","17,703","24,341","12,040","16,007","9,608","14,525","10,209","15,222","11,763","15,236","12,463","13,926","12,909","14,468","15,547","17,874","17,931","18,289","21,771","16,287","31,362","9,078","23,526","7,440","15,470","6,655","13,971","4,679","12,197","1,821","8,195",429,"2,632",0,0,0,0,0,0,2025-04-03 10:13:54
2025-03,7호선,2743,신대방삼거리,73,1,"10,183",567,"18,975","4,948","52,576","9,568","75,415","18,696","43,667","16,440","26,765","14,045","24,168","14,697","25,735","16,308","23,097","18,620","21,353","19,889","20,729","24,840","22,788","28,977","21,125","39,142","21,923","61,745","13,182","46,636","10,998","29,093","9,470","27,422","7,368","23,245","3,456","14,925",614,"5,177",0,2,0,0,0,0,2025-04-03 10:13:54
2025-03,7호선,2744,보라매,23,1,"3,837","1,066","6,379","3,197","17,614","9,653","24,558","20,793","15,345","10,007","10,185","8,923","9,943","8,691","10,449","9,603","10,839","9,684","10,781","9,271","11,400","10,777","13,091","12,829","13,714","17,518","16,649","24,669","8,232","18,332","7,554","11,859","6,887","10,790","5,542","9,069","1,943","5,879",345,"2,217",0,45,0,0,0,0,2025-04-03 10:13:54
2025-03,7호선,2745,신풍,211,2,"14,087","1,353","16,722","5,622","41,796","11,390","52,340","20,260","31,313","14,283","19,457","12,156","17,178","12,645","18,346","12,936","17,934","13,906","16,135","14,479","16,786","18,306","18,035","22,864","18,639","31,601","19,621","42,128","11,941","31,403","8,684","19,699","7,215","18,964","5,163","15,847","2,293","8,761",387,"3,012",4,383,0,0,0,0,2025-04-03 10:13:54
2025-03,7호선,2746,대림(구로구청),42,0,"13,099",947,"9,118","4,195","16,933","7,603","22,889","18,864","18,015","15,154","13,980","20,457","14,767","21,951","16,003","17,397","17,978","17,211","19,926","16,534","19,814","18,469","20,369","21,260","21,637","25,597","20,786","24,326","14,292","16,444","10,977","12,275","9,234","13,975","7,545","11,019","3,772","5,753",463,"1,493",0,2,0,0,0,0,2025-04-03 10:13:54
2025-03,7호선,2747,남구로,183,4,"19,234","1,323","16,200","7,079","31,272","33,110","35,695","90,642","25,154","43,823","17,321","19,704","16,532","17,075","17,589","15,758","16,826","16,640","16,107","15,702","17,997","19,037","21,056","24,695","45,658","34,036","70,384","33,346","30,051","23,340","16,201","16,616","11,329","18,208","7,584","14,966","3,463","8,142",499,"2,023",0,1,0,0,0,0,2025-04-03 10:13:54
2025-03,7호선,2748,가산디지털단지,716,3,"7,199","5,384","10,276","30,168","24,176","141,733","28,535","372,973","21,213","214,595","20,248","57,724","24,462","37,141","31,817","34,895","36,149","36,720","41,355","31,300","52,530","29,157","79,973","27,899","212,426","30,721","297,418","36,193","121,576","26,054","69,915","16,908","52,442","14,224","29,393","12,261","12,552","8,455","1,650","3,066",1,1,0,0,0,0,2025-04-03 10:13:53
2025-03,7호선,2749,철산,15,2,"10,484","3,981","31,961","11,561","84,972","16,574","84,558","35,693","50,213","26,645","34,463","20,543","33,397","20,685","32,233","23,377","28,879","26,854","26,946","27,155","29,496","32,682","33,604","41,522","35,488","62,573","37,596","91,825","21,309","70,076","18,547","40,720","17,114","36,323","14,922","30,962","6,571","18,873","1,103","5,506",0,0,0,0,0,0,2025-04-03 10:13:54
2025-03,7호선,2750,광명사거리,198,6,"18,979","6,315","31,899","12,526","82,541","16,638","86,070","26,650","49,333","23,343","33,193","25,093","31,778","30,568","34,789","33,754","34,565","34,694","32,872","35,050","34,946","41,021","40,520","46,169","40,249","57,365","35,647","83,646","24,288","62,418","16,645","36,228","12,682","31,535","9,633","26,014","4,045","16,093",739,"4,532",1,12,0,0,0,0,2025-04-03 10:13:54
2025-03,7호선,2751,천왕,32,0,"8,263","1,038","20,148","6,744","53,515","10,361","58,686","18,852","31,521","9,033","20,563","7,460","17,673","8,685","17,281","11,611","15,486","12,911","13,942","13,818","15,349","18,597","18,127","23,464","16,252","31,420","14,820","46,489","7,383","37,674","5,510","22,564","4,201","19,769","2,960","16,864","1,137","10,505",265,"2,688",1,293,0,0,0,0,2025-04-03 10:13:54
2025-03,7호선,2752,온수(성공회대입구),118,3,"8,816",805,"19,187","3,659","44,961","12,135","51,337","22,400","23,628","14,550","14,369","8,233","12,865","9,138","14,142","9,988","13,055","11,158","12,214","11,413","14,338","13,396","18,985","16,146","20,267","22,882","15,832","38,660","7,266","28,312","5,397","18,948","5,107","15,394","3,237","14,055","1,823","8,897",373,"4,750",1,969,0,0,0,0,2025-04-03 10:13:54
2025-03,8호선,2810,암사역사공원,5,0,"2,826",421,"8,767","2,519","28,201","6,117","32,038","6,769","17,329","3,801","11,328","3,795","9,651","4,075","9,241","5,177","8,453","6,186","7,703","7,132","7,713","8,193","9,271","11,198","9,579","16,564","9,455","22,750","4,859","18,001","3,062","12,287","2,627","10,012","1,627","10,819",656,"5,303",192,"1,360",0,0,0,0,0,0,2025-04-03 10:13:54
2025-03,8호선,2811,암사,96,1,"14,959",913,"25,375","5,293","70,186","8,394","82,489","19,865","45,050","14,923","29,615","11,772","26,000","15,541","26,360","16,860","24,810","18,956","21,056","21,281","20,419","29,220","21,427","34,259","22,313","44,210","22,793","65,257","14,597","50,626","11,539","30,458","8,660","27,097","5,848","26,031","2,406","13,691",438,"4,123",1,140,0,0,0,0,2025-04-03 10:13:54
2025-03,8호선,2812,천호(풍납토성),77,1,"10,714","2,294","17,466","12,148","44,602","19,483","57,471","35,612","35,245","31,334","23,822","24,280","23,611","26,391","26,118","28,082","26,440","31,720","26,428","31,161","29,313","36,590","33,531","40,536","40,181","53,418","42,958","73,520","27,875","51,754","24,543","31,427","18,164","28,706","13,757","22,637","6,623","13,806","1,439","4,020",0,0,0,0,0,0,2025-04-03 10:13:54
2025-03,8호선,2813,강동구청,22,2,"5,777",765,"11,827","5,752","30,893","17,145","39,395","34,853","25,323","15,890","18,533","12,273","16,021","10,987","16,079","12,685","16,436","15,357","14,906","14,687","15,841","17,968","18,311","20,518","22,224","26,431","29,019","35,348","11,785","27,238","9,399","17,951","7,871","16,080","5,525","13,709","2,141","7,949",353,"2,119",0,0,0,0,0,0,2025-04-03 10:13:54
2025-03,8호선,2814,몽촌토성(평화의문),5,0,"1,723","2,152","4,557","9,390","13,523","11,688","20,277","30,125","12,843","14,836","9,416","10,166","9,269","10,111","9,905","10,378","10,056","10,793","10,804","10,136","12,259","9,990","17,283","12,446","20,530","15,871","25,363","19,762","11,707","15,268","9,858","10,062","9,848","8,467","7,961","7,566","3,717","4,761",749,"1,278",0,0,0,0,0,0,2025-04-03 10:13:54
2025-03,8호선,2815,잠실(송파구청),41,0,"1,654","3,294","3,598","13,835","8,617","39,551","12,443","93,386","10,409","56,294","11,031","41,996","15,175","44,171","19,369","43,126","24,900","42,875","31,330","39,898","41,249","41,248","48,314","40,388","63,376","43,900","83,646","50,017","54,141","26,779","50,510","15,213","49,565","10,459","34,117","7,413","11,607","4,507","2,033","1,772",1,214,0,0,0,0,2025-04-03 10:13:54
2025-03,8호선,2816,석촌,0,0,"2,600",766,"5,929","4,423","16,926","9,241","24,725","24,576","14,919","21,079","12,160","15,124","12,662","16,336","13,488","17,112","14,544","18,662","14,405","17,894","15,483","19,113","16,569","20,037","20,728","26,472","23,560","33,677","14,181","22,609","13,157","14,190","14,063","11,910","11,719","9,986","4,448","5,970",770,"1,914",0,2,0,0,0,0,2025-04-03 10:13:54
2025-03,8호선,2817,송파,19,0,"2,842",697,"10,972","5,570","31,778","13,143","37,343","19,753","24,373","12,651","18,194","9,717","16,852","9,554","16,403","11,107","15,659","13,653","13,981","14,573","16,191","17,704","17,689","20,448","17,461","25,656","19,415","34,830","10,957","26,161","7,878","16,739","6,511","15,400","5,386","12,995","2,068","6,270",281,"1,968",1,45,0,0,0,0,2025-04-03 10:13:54
2025-03,8호선,2818,가락시장,188,1,"3,889","2,629","6,418","7,353","12,970","16,063","15,039","43,184","12,129","18,084","11,141","13,340","11,808","13,376","12,065","12,619","13,064","13,888","14,445","13,322","16,726","13,411","17,201","16,474","21,593","19,497","30,014","23,374","14,278","16,458","12,789","11,530","12,671","9,038","9,600","7,654","4,585","5,190","1,007","1,811",1,489,0,0,0,0,2025-04-03 10:13:54
2025-03,8호선,2819,문정,5,0,"2,457","3,436","8,621","11,273","28,086","58,424","36,074","177,288","23,319","81,995","18,449","31,962","20,693","21,322","24,192","22,589","26,667","23,859","28,992","22,401","32,024","22,199","37,422","25,439","88,376","29,939","127,480","41,710","46,678","30,576","32,323","19,669","27,326","15,840","19,626","14,645","7,477","8,012","1,284","2,100",1,0,0,0,0,0,2025-04-03 10:13:54
2025-03,8호선,2820,장지,22,1,"5,735","3,011","19,463","11,366","48,273","27,853","53,254","50,323","34,945","34,797","23,981","19,656","21,210","21,838","22,409","21,782","23,337","21,586","23,689","22,461","29,466","25,562","34,712","30,003","47,331","34,969","51,751","52,840","29,585","33,497","23,510","20,812","18,045","19,595","8,964","16,067","3,113","9,792",565,"2,387",0,0,0,0,0,0,2025-04-03 10:13:54
2025-03,8호선,2821,복정,56,0,"3,907","2,202","11,841","8,768","29,036","10,993","37,018","21,802","23,581","17,405","15,438","10,490","12,397","7,778","15,032","9,820","13,889","9,247","12,949","9,697","14,180","12,117","18,671","15,247","25,464","22,341","26,146","31,315","16,038","22,228","9,501","14,706","7,494","13,567","6,115","12,262","2,498","5,301",527,"1,238",0,0,0,0,0,0,2025-04-03 10:13:54
2025-03,8호선,2822,산성,13,2,"4,938",659,"11,199","2,129","30,657","3,813","31,956","10,351","17,249","5,711","11,822","5,235","9,672","4,799","9,495","5,543","8,725","6,357","8,017","7,199","8,616","10,331","9,385","12,685","9,637","17,728","6,880","27,827","3,437","23,444","2,716","14,869","2,157","13,634","1,494","11,128",661,"6,809",129,"2,373",0,0,0,0,0,0,2025-04-03 10:13:54
2025-03,8호선,2823,남한산성입구(성남법원.검찰청),124,15,"11,462","1,637","21,268","4,564","55,115","10,931","63,097","29,483","34,472","28,578","23,471","15,325","22,066","11,206","23,718","14,470","20,515","16,830","19,358","14,508","22,015","19,908","25,497","24,780","27,030","31,228","22,616","45,683","10,559","35,745","7,657","23,520","5,955","23,493","4,451","19,771","1,485","12,324",346,"3,689",0,0,0,0,0,0,2025-04-03 10:13:54
2025-03,8호선,2824,단대오거리,70,3,"10,702","1,709","19,877","5,647","50,712","11,637","56,610","21,168","29,477","12,764","19,988","8,893","17,806","9,920","20,047","11,588","18,151","12,998","16,060","14,619","16,245","20,511","20,658","25,700","22,717","32,275","22,679","48,995","11,227","37,226","8,232","24,048","6,427","21,696","4,201","17,906","2,022","11,182",380,"3,204",0,0,0,0,0,0,2025-04-03 10:13:53
2025-03,8호선,2825,신흥,4,0,"3,708",608,"7,785","2,637","19,390","3,794","22,569","7,175","12,837","4,728","8,644","5,226","8,067","6,171","8,077","7,721","7,866","8,814","7,807","9,159","9,336","10,480","10,839","13,270","10,257","14,603","9,231","20,400","5,486","16,597","4,268","10,986","3,106","9,400","2,063","8,105",989,"4,573",248,"1,444",0,9,0,0,0,0,2025-04-03 10:13:54
2025-03,8호선,2826,수진,4,0,"3,867",536,"7,057","2,419","17,355","5,843","22,791","12,750","13,585","6,785","9,348","6,296","8,789","6,941","9,933","7,161","9,176","8,435","9,400","8,531","10,257","9,172","13,727","11,104","10,745","11,944","8,538","16,074","5,331","14,238","4,167","9,493","3,985","8,291","2,759","7,235",972,"4,817",229,"1,541",0,38,0,0,0,0,2025-04-03 10:13:54
2025-03,8호선,2827,모란,10,0,"2,527",544,"3,459","3,723","9,479","5,406","12,152","11,524","7,620","7,317","7,653","7,669","8,671","8,203","10,377","9,210","11,640","8,472","11,837","8,030","13,652","8,843","15,799","9,430","13,960","8,911","12,774","10,830","7,350","6,930","5,316","4,645","5,298","4,431","4,494","3,750","2,605","2,374",681,"1,399",2,364,0,0,0,0,2025-04-03 10:13:54
2025-03,8호선,2828,남위례,0,0,"1,745","1,365","7,423","5,327","22,823","10,061","26,672","25,419","15,520","11,956","10,929","7,471","10,264","7,156","10,674","7,608","10,625","9,879","10,355","9,810","13,308","10,985","16,938","14,056","17,690","18,968","19,195","26,474","9,304","20,240","7,554","12,548","7,539","10,088","5,548","10,107","2,272","5,565",614,"1,331",0,0,0,0,0,0,2025-04-03 10:13:53
2025-03,9호선,4101,개화,15,0,"2,700",172,"7,414","2,058","13,754","3,633","10,003","4,762","4,200","2,708","3,066","2,136","2,684","2,234","2,708","1,989","2,622","2,239","2,795","2,599","3,084","2,645","4,359","2,757","6,104","4,003","5,709","5,958","2,518","5,214","1,517","2,969","1,461","2,229",612,"2,263",247,"1,363",98,483,0,48,0,0,0,0,2025-04-03 10:13:54
2025-03,9호선,4102,김포공항,3,0,535,"3,138","2,738","14,155","9,483","16,844","10,781","19,242","6,747","17,093","6,927","19,668","8,130","21,477","8,525","22,499","9,907","23,678","12,115","22,341","13,707","20,478","13,271","23,883","14,668","29,184","18,014","27,510","11,868","16,593","11,554","6,419","10,079","3,979","9,440","2,916","2,552","1,885",108,"1,309",0,147,0,0,0,0,2025-04-03 10:13:54
2025-03,9호선,4103,공항시장,4,0,"3,608",260,"4,424","1,251","9,705","2,260","12,376","4,542","7,204","3,759","5,291","3,195","5,069","3,635","5,459","3,989","4,980","3,979","4,495","4,573","4,480","5,754","4,774","6,892","5,167","8,119","4,645","12,124","3,098","9,243","2,533","6,824","2,254","6,226","1,503","5,930",733,"3,757",132,"1,467",1,104,0,0,0,0,2025-04-03 10:13:54
2025-03,9호선,4104,신방화,7,0,"5,169",763,"11,934","2,626","29,811","6,328","28,404","13,595","15,600","7,658","12,156","6,487","11,293","6,554","11,988","7,809","11,137","8,878","9,779","9,960","11,968","11,362","11,906","14,116","9,990","17,987","10,801","25,806","6,687","21,864","5,150","13,516","4,341","11,503","3,136","12,051","1,103","6,543",186,"2,238",0,0,0,0,0,0,2025-04-03 10:13:54
2025-03,9호선,4105,마곡나루(서울식물원),10,0,"5,214","1,455","11,174","12,113","31,380","25,869","32,977","65,160","18,238","28,461","14,130","17,509","15,315","16,512","18,451","17,181","19,542","18,773","20,590","17,978","23,491","18,772","29,494","21,294","47,819","27,771","57,359","40,716","26,239","31,910","22,296","19,600","20,706","18,940","16,420","15,700","7,294","11,100",995,"4,028",1,394,0,0,0,0,2025-04-03 10:13:54
2025-03,9호선,4106,양천향교,8,0,"4,786","1,181","11,317","8,871","32,310","17,941","32,986","47,443","16,582","20,879","12,910","10,606","13,753","8,798","15,438","10,196","14,125","12,171","13,606","10,904","15,618","12,702","19,916","15,322","28,588","19,744","37,179","30,216","14,287","26,603","9,278","17,057","7,645","17,106","5,166","13,808","2,354","10,156",440,"2,395",1,184,0,0,0,0,2025-04-03 10:13:54
2025-03,9호선,4107,가양,137,1,"16,153","1,532","29,243","9,718","78,829","30,968","80,864","55,910","46,974","32,546","36,456","21,164","34,466","22,694","37,251","24,123","33,894","26,602","30,081","29,772","32,309","35,710","37,480","41,137","45,858","48,855","52,687","77,348","24,466","64,028","18,868","41,375","16,144","35,488","11,226","31,988","4,199","19,104",612,"5,973",0,268,0,0,0,0,2025-04-03 10:13:54
2025-03,9호선,4108,증미,2,0,"2,681",561,"8,739","2,650","24,585","11,253","25,838","48,125","13,191","18,527","9,936","6,581","9,725","6,068","9,764","6,397","9,942","6,993","8,878","8,099","8,742","8,818","10,153","10,445","22,042","13,887","37,968","21,169","11,153","16,087","6,339","10,269","4,783","8,897","2,793","8,931",978,"4,825",201,"1,741",0,1,1,0,0,0,2025-04-03 10:13:54
2025-03,9호선,4109,등촌,12,4,"6,124","1,419","15,883","5,141","51,121","8,348","60,915","19,696","27,820","12,928","19,963","12,005","20,210","12,413","20,025","14,625","18,527","15,395","17,564","16,841","18,324","20,689","19,725","22,822","18,956","33,745","20,135","49,029","11,369","39,633","8,747","22,268","7,030","19,700","5,330","16,823","2,289","9,825",462,"3,081",0,0,0,0,0,0,2025-04-03 10:13:54
2025-03,9호선,4110,염창,17,0,"13,353",864,"28,578","5,046","82,099","8,706","87,164","19,982","49,322","13,031","31,971","11,081","28,585","12,720","28,505","15,117","25,330","17,635","21,230","20,432","20,763","26,707","22,656","32,244","24,319","50,793","24,863","74,341","14,261","63,620","11,162","41,509","9,923","36,045","7,285","34,638","2,973","19,716",534,"6,582",3,328,0,0,0,0,2025-04-03 10:13:53
2025-03,9호선,4111,신목동,0,0,"2,450",396,"6,868","1,882","23,268","4,017","20,279","7,241","10,449","4,202","7,767","3,211","6,822","3,191","6,772","3,996","5,969","5,155","5,489","4,814","5,402","5,828","6,200","8,419","7,562","9,839","7,172","16,116","3,502","12,892","2,359","7,795","2,000","7,761","1,842","6,100",636,"4,197",154,"1,243",0,87,1,0,0,0,2025-04-03 10:13:53
2025-03,9호선,4112,선유도,4,0,"2,228","1,307","6,557","4,045","24,562","15,788","29,319","40,421","13,522","20,394","10,161","8,313","9,747","8,525","10,756","9,199","10,641","8,403","10,921","9,413","11,799","9,718","14,038","10,655","26,910","13,768","37,514","24,334","14,306","16,898","8,522","10,975","6,331","9,134","4,948","8,808","1,867","4,684",362,"1,537",1,14,0,0,0,0,2025-04-03 10:13:54
2025-03,9호선,4113,당산,70,0,"8,694","1,493","17,464","7,629","54,894","16,872","63,391","45,967","37,777","24,393","28,743","17,370","27,671","19,350","30,068","21,005","28,169","23,941","26,661","22,744","27,466","27,687","30,455","33,727","41,107","47,133","49,738","67,645","26,491","51,407","22,361","34,667","20,401","34,587","16,835","29,476","7,983","19,389","1,556","5,589",2,331,0,0,0,0,2025-04-03 10:13:54
2025-03,9호선,4114,국회의사당,4,2,790,"1,798","2,217","12,740","5,416","50,305","8,172","164,343","7,906","60,136","10,537","28,372","13,901","23,919","18,276","24,607","21,231","27,355","27,793","20,116","30,335","14,656","41,900","12,458","78,873","15,237","110,109","13,159","41,696","8,610","26,073","6,009","23,627","5,633","13,808","4,495","5,115","2,746",967,973,0,0,0,0,0,0,2025-04-03 10:13:53
2025-03,9호선,4115,여의도,20,0,"3,190","2,876","4,503","26,599","9,844","156,900","11,768","176,523","12,304","85,565","16,460","41,781","24,641","42,561","26,708","45,421","33,276","46,243","40,458","39,771","51,805","33,680","69,627","32,322","168,615","32,613","166,299","35,166","84,978","20,388","72,757","11,328","51,859","9,766","28,345","8,492","9,572","4,495","1,360","1,901",1,263,1,0,0,0,2025-04-03 10:13:54
2025-03,9호선,4116,샛강,24,0,"1,532","1,109","2,699","4,578","5,767","17,952","7,049","39,377","5,403","15,001","5,697","9,274","7,071","8,605","7,692","7,612","8,909","8,399","9,287","7,631","10,621","7,490","12,782","8,725","22,664","11,156","32,238","14,043","13,426","8,636","12,102","4,676","10,596","4,178","7,617","3,674","3,644","2,266",823,837,2,25,0,0,0,0,2025-04-03 10:13:54
2025-03,9호선,4117,노량진,413,4,"16,961","1,852","25,970","12,847","69,186","36,781","93,911","61,670","53,105","40,659","36,410","27,638","36,137","31,235","39,644","34,163","42,818","38,721","37,041","35,579","37,241","39,091","43,342","47,132","54,100","69,254","53,784","96,717","33,958","63,405","32,906","46,016","38,821","44,589","38,897","41,088","12,235","23,034","1,437","6,752",0,0,0,0,0,0,2025-04-03 10:13:54
2025-03,9호선,4118,노들,11,1,"3,618",402,"6,617","1,513","18,423","2,424","22,995","4,369","13,257","3,860","9,487","3,705","7,889","4,186","8,340","5,187","8,070","5,931","6,778","7,537","6,519","8,967","7,474","10,865","8,373","13,580","8,784","17,816","6,719","12,697","4,639","8,940","3,904","7,751","2,673","7,361","1,070","3,837",205,"1,246",0,1,0,0,0,0,2025-04-03 10:13:53
2025-03,9호선,4119,흑석(중앙대입구),3,0,"3,855","1,046","6,696","5,645","19,712","12,821","23,438","31,312","15,935","19,479","14,295","20,978","15,079","16,673","17,342","16,991","18,051","16,067","18,605","16,339","21,311","15,660","24,834","17,323","30,125","25,677","23,592","31,533","14,663","21,148","12,958","14,509","13,169","12,778","11,388","11,599","6,218","6,946","1,310","2,484",0,30,0,0,0,0,2025-04-03 10:13:54
2025-03,9호선,4120,동작(현충원),43,0,960,195,"1,625","2,011","4,799","1,791","5,500","3,322","3,433","2,496","2,980","3,782","3,363","2,517","4,070","2,759","4,517","3,131","3,579","2,597","3,433","2,738","4,421","2,850","4,000","3,414","4,173","4,763","1,953","3,095","1,565","2,273","1,362","2,068","1,119","1,724",473,"1,232",87,"1,268",0,211,0,0,0,0,2025-04-03 10:13:54
2025-03,9호선,4121,구반포,4,0,262,"1,741",679,"16,896","1,507","3,451","1,823","4,187","1,367","2,890","1,273","1,577","1,601","1,493","1,705","1,674","1,666","1,764","1,905","1,496","2,974","1,488","11,499","1,467","11,547","1,761","5,135","2,279","2,719","1,304","1,601",842,"1,097",706,794,618,224,347,49,189,0,0,0,0,0,0,2025-04-03 10:13:54
2025-03,9호선,4122,신반포,2,0,899,482,"2,950","5,520","10,570","9,816","12,651","11,556","8,298","7,618","6,468","6,908","6,069","5,396","7,504","5,956","7,658","6,961","7,363","7,052","9,246","7,118","12,000","7,372","12,453","9,957","11,610","12,136","7,249","9,411","4,988","5,751","5,153","4,630","3,156","5,088",816,"2,401",162,909,0,0,0,0,0,0,2025-04-03 10:13:54
2025-03,9호선,4123,고속터미널,25,0,"2,576","1,450","6,618","14,535","20,197","20,183","27,480","31,413","22,292","34,160","20,846","38,849","21,669","41,008","25,470","41,927","27,384","42,872","30,282","46,790","35,271","47,923","38,675","50,840","39,910","54,227","39,728","58,739","32,483","38,435","29,503","27,771","22,999","24,106","19,622","20,977","6,798","9,624",838,"2,270",0,2,0,0,0,0,2025-04-03 10:13:54
2025-03,9호선,4124,사평,1,1,"1,077",271,"3,798","2,130","12,523","6,160","14,767","8,134","8,839","4,574","7,298","3,931","6,442","3,805","7,359","4,946","6,454","6,567","6,018","5,572","7,000","7,586","9,008","8,108","9,023","10,368","8,752","13,030","5,341","9,851","3,476","7,012","2,648","6,463","2,139","6,433",725,"3,147",182,888,0,0,0,0,0,0,2025-04-03 10:13:54
2025-03,9호선,4125,신논현,76,1,"4,274","1,697","13,498","17,309","31,041","39,925","41,318","86,765","32,341","105,225","30,077","61,608","35,760","47,318","42,122","49,486","46,351","50,730","48,760","50,466","55,787","51,110","67,957","58,444","87,271","78,167","107,961","100,578","82,333","59,882","63,920","36,423","69,963","28,713","59,937","22,093","29,138","13,957","4,727","3,411",2,682,0,0,0,0,2025-04-03 10:13:54
2025-03,공항철도 1호선,4201,서울역,337,4,"3,342","2,033","4,634","15,742","12,701","23,677","18,439","35,481","19,275","31,896","24,335","27,049","28,280","25,968","29,919","24,084","29,735","22,984","23,835","19,837","32,604","22,767","32,271","23,128","39,397","24,348","39,128","24,632","31,413","21,946","22,846","14,336","25,406","13,211","18,794","9,692","11,220","4,478",212,"3,669",1,0,0,0,0,0,2025-04-03 10:13:54
2025-03,공항철도 1호선,4202,공덕,74,2,"1,947",205,"2,849","1,802","6,573","3,964","7,674","12,084","5,057","6,314","4,171","4,150","4,331","4,684","4,257","4,786","4,230","5,295","3,791","5,029","4,157","6,097","5,020","7,149","7,170","10,299","10,803","14,758","4,938","9,802","4,109","6,702","4,048","6,476","3,062","5,849","1,497","4,132",92,"2,218",0,0,0,0,0,0,2025-04-03 10:13:54
2025-03,공항철도 1호선,4203,홍대입구,228,9,"5,295",465,"6,358","4,192","11,316","10,984","14,678","26,551","14,359","31,159","14,977","26,104","16,669","30,077","18,782","36,387","21,673","35,789","25,375","31,874","30,920","32,654","37,602","33,705","45,314","37,414","49,505","42,632","40,886","28,983","39,220","17,318","42,481","14,058","36,214","12,213","16,850","9,771","1,352","3,848",2,3,0,0,0,0,2025-04-03 10:13:54
2025-03,공항철도 1호선,4204,디지털미디어시티,172,9,"4,135",802,"9,085","7,362","22,853","32,085","24,876","84,333","14,340","38,882","11,068","16,004","11,701","13,013","12,660","13,358","14,271","13,904","14,011","11,478","16,649","12,467","21,771","14,877","49,702","21,579","78,042","29,901","32,452","20,832","19,588","12,532","17,921","11,356","13,346","10,353","6,429","6,666",806,"3,553",0,10,0,0,0,0,2025-04-03 10:13:54
2025-03,공항철도 1호선,4206,마곡나루(서울식물원),31,0,"2,803","1,254","5,745","13,681","14,845","37,152","16,989","78,044","9,791","36,271","7,028","13,696","8,188","9,209","9,773","9,889","9,811","10,733","10,304","10,165","14,560","9,859","25,816","11,607","67,983","16,401","61,619","19,633","24,801","13,330","19,122","8,606","14,105","8,152","8,523","7,694","3,371","5,038",518,"3,149",0,0,0,0,0,0,2025-04-03 10:13:54
