사용월,호선명,역ID,지하철역,04:00:00~04:59:59,,05:00:00~05:59:59,,06:00:00~06:59:59,,07:00:00~07:59:59,,08:00:00~08:59:59,,09:00:00~09:59:59,,10:00:00~10:59:59,,11:00:00~11:59:59,,12:00:00~12:59:59,,13:00:00~13:59:59,,14:00:00~14:59:59,,15:00:00~15:59:59,,16:00:00~16:59:59,,17:00:00~17:59:59,,18:00:00~18:59:59,,19:00:00~19:59:59,,20:00:00~20:59:59,,21:00:00~21:59:59,,22:00:00~22:59:59,,23:00:00~23:59:59,,00:00:00~00:59:59,,01:00:00~01:59:59,,02:00:00~02:59:59,,03:00:00~03:59:59,,작업일시
2025-05,중앙선,1203,망우,265,2,"8,644",740,"12,203","3,269","31,515","5,461","26,943","14,093","17,503","9,805","14,376","9,294","13,221","10,200","14,656","11,416","13,783","10,948","12,044","13,016","12,772","15,553","13,465","16,935","12,892","22,054","12,825","27,027","8,212","21,909","5,793","13,849","4,866","10,762","3,221","9,879","1,298","6,418",30,619,0,0,0,0,0,0,2025-06-03 10:16:46
2025-05,중앙선,1204,양원,113,2,"3,044",368,"4,999","1,955","12,490","9,886","11,577","6,759","7,275","3,366","5,140","3,740","4,693","3,536","5,429","3,420","4,880","3,870","4,462","3,818","7,071","4,874","8,250","5,776","5,554","7,732","4,373","9,975","2,750","9,628","2,200","5,378","1,561","4,557","1,200","4,087",344,"2,645",8,196,0,1,0,0,0,0,2025-06-03 10:16:46
2025-05,중앙선,1205,구리,832,8,"6,136","1,308","12,312","4,038","28,304","6,665","28,230","13,619","16,393","12,057","14,298","12,050","13,471","10,778","14,164","11,896","13,431","13,571","12,918","12,715","13,776","16,377","14,825","19,015","15,351","22,643","14,527","32,315","9,735","24,957","9,035","14,655","5,629","12,844","4,681","11,791","1,498","7,648",46,"1,642",0,0,0,0,0,0,2025-06-03 10:16:46
2025-05,중앙선,1206,도농,889,5,"8,586",862,"19,828","2,927","47,258","6,903","40,782","12,979","23,909","8,046","19,911","7,929","17,347","8,047","15,697","8,543","14,010","11,239","12,179","11,570","12,360","16,854","14,494","19,880","14,435","22,199","12,367","37,254","6,633","33,785","5,344","18,186","4,351","16,563","3,013","14,553",922,"11,556",22,"2,098",0,0,0,0,0,0,2025-06-03 10:16:46
2025-05,중앙선,1207,양정,201,1,227,131,695,929,"1,333","1,435","1,229","2,115",884,"1,213",823,"1,098",873,670,881,642,"1,000",733,"1,263",712,"1,402","1,045","1,586",742,"1,962",839,"2,078","1,166",722,727,365,285,305,438,96,350,41,262,1,60,0,0,0,0,0,0,2025-06-03 10:16:46
2025-05,중앙선,1208,덕소,"1,615",5,"3,553",936,"10,065","2,299","23,863","4,605","21,209","6,266","14,253","6,396","12,204","5,471","10,593","5,188","9,403","6,560","9,674","7,824","8,132","7,520","8,101","11,161","8,731","12,513","8,633","14,792","6,744","21,019","4,343","18,741","3,600","9,726","2,553","11,025","2,256","9,347",744,"7,013",6,"1,781",0,0,0,0,0,0,2025-06-03 10:16:46
2025-05,중앙선,1209,도심,2,0,"1,962",245,"6,069",871,"13,957","2,444","9,732","4,768","6,731","1,944","5,160","1,703","3,722","1,811","4,201","2,095","3,532","2,351","3,412","1,939","3,102","4,559","4,129","3,104","3,411","5,500","2,836","7,900","1,528","6,279","1,258","3,770",993,"3,866",650,"4,185",274,"2,149",0,0,0,0,0,0,0,0,2025-06-03 10:16:46
2025-05,중앙선,1210,팔당,4,0,262,103,627,543,"1,215","1,806","1,286","3,371","1,188","3,439","1,414","3,420","1,192","2,731","1,359","2,632","1,650","1,896","2,196","1,683","2,767","2,104","3,259","1,574","2,966","1,623","2,721","1,620","2,052","1,029","1,710",638,"1,198",420,849,395,144,191,0,0,0,0,0,0,0,0,2025-06-03 10:16:46
2025-05,중앙선,1211,운길산,1,0,316,106,506,464,"1,582",916,"1,670","1,716","1,182","3,485","1,177","4,898","1,242","4,320","1,659","2,515","2,370","2,018","3,380","1,619","4,687","1,718","4,019","1,339","3,230","1,317","1,990","1,119","1,296","1,188",719,665,316,759,214,581,76,483,2,1,0,0,0,0,0,0,2025-06-03 10:16:46
2025-05,중앙선,1212,양수,2,0,"1,109",222,"2,252",949,"6,621","2,578","5,584","3,799","4,683","4,363","3,844","5,336","3,710","5,096","3,549","4,308","4,497","4,283","4,768","3,492","6,606","4,130","6,562","4,140","5,630","5,049","3,876","4,482","2,188","4,974","1,845","3,186",960,"3,101",421,"2,044",172,"1,864",0,352,0,0,0,0,0,0,2025-06-03 10:16:46
2025-05,중앙선,1213,신원,0,0,211,90,296,190,539,521,490,622,438,783,440,852,530,667,488,407,671,413,610,329,792,428,731,344,716,475,689,416,294,270,178,264,100,200,118,202,69,110,1,20,0,0,0,0,0,0,2025-06-03 10:16:46
2025-05,중앙선,1214,국수,0,0,892,38,"1,115",319,"2,291",658,"2,145","1,813","2,080","1,446","1,536","1,074","1,462","1,638","1,470","1,269","1,614","1,287","1,372","1,064","2,089","1,504","2,046","1,647","1,378","1,998",994,"1,981",607,"1,531",417,"1,253",275,"1,201",214,"1,097",18,705,2,103,0,0,0,2,0,0,2025-06-03 10:16:46
2025-05,중앙선,1215,아신,0,0,525,34,848,292,"1,827",645,"1,532","1,168","1,533","1,136","1,585","1,097","1,152","1,518",980,853,"1,194","1,112","1,094","1,032","1,326",923,"1,707","1,657","1,306","1,528",871,"1,648",633,985,347,929,257,"1,000",194,930,17,462,4,127,0,0,0,0,0,0,2025-06-03 10:16:46
2025-05,중앙선,1216,오빈,9,0,307,53,482,398,"1,152",434,"1,006",508,893,569,864,588,675,660,624,473,609,429,531,599,595,518,696,739,607,932,462,"1,174",280,509,192,453,101,542,59,390,4,228,0,66,0,0,0,0,0,0,2025-06-03 10:16:46
2025-05,중앙선,1217,양평,163,5,"2,296",82,"4,682","1,380","11,167","4,949","7,736","7,463","6,329","5,058","8,067","6,007","6,751","8,723","6,963","7,934","7,669","4,756","7,582","7,850","7,649","6,149","8,650","7,019","8,070","11,047","6,194","10,473","3,791","5,186","3,386","7,175","2,748","4,071","1,858","4,631",236,"4,036",97,"1,288",0,0,0,0,0,0,2025-06-03 10:16:46
2025-05,중앙선,1218,원덕,91,0,345,2,650,210,937,483,"1,116",603,"1,099",667,"1,041","1,018",791,904,771,741,828,700,997,669,915,749,923,913,704,"1,247",559,977,332,592,228,518,103,496,22,428,4,294,3,86,0,0,0,0,0,0,2025-06-03 10:16:46
2025-05,중앙선,1219,용문,543,2,"1,216",15,"2,700",585,"4,667","2,413","5,196","4,983","4,097","3,672","4,551","5,605","4,414","10,782","5,979","5,803","7,113","7,581","8,170","5,177","9,336","2,481","8,313","6,921","6,420","5,704","3,554","4,548","2,332","3,249","1,053","3,680",825,"2,146",349,"2,337",2,"1,766",0,733,0,0,0,0,0,0,2025-06-03 10:16:46
2025-05,중앙선,1220,지평,0,0,0,0,0,0,218,281,28,198,67,12,393,659,0,1,1,1,168,1,532,503,1,4,2,0,186,222,57,83,268,258,0,3,60,163,1,2,0,0,0,0,0,0,0,0,0,0,2025-06-03 10:16:46
2025-05,장항선,1401,봉명,19,1,"1,396",519,"1,848",955,"2,788","4,707","3,336","4,798","2,680","3,699","3,085","2,657","2,950","1,725","2,751","2,052","2,296","2,775","2,483","2,047","3,095","2,142","3,294","1,870","3,984","3,123","2,356","2,674","1,360","1,930","1,241","1,291",943,"1,280",736,"1,336",734,906,10,288,0,0,0,0,0,0,2025-06-03 10:16:46
2025-05,장항선,1402,쌍용(나사렛대),79,2,"3,146",429,"4,521",695,"7,767","1,809","9,387","7,750","5,638","5,888","4,944","4,494","5,151","3,838","5,025","6,773","5,643","4,661","5,074","3,359","6,599","4,965","6,450","5,914","6,342","7,686","6,125","7,834","3,598","5,523","2,667","4,306","1,936","4,907","1,768","3,633",973,"3,361",70,852,0,0,0,0,0,0,2025-06-03 10:16:46
2025-05,장항선,1403,아산,75,1,"1,189","1,689","2,772","4,732","7,845","6,611","11,248","10,729","6,054","9,450","6,342","8,846","7,315","7,365","8,103","8,337","8,526","8,378","9,636","6,258","11,918","7,668","10,734","8,011","10,473","10,672","14,194","10,848","10,478","6,502","6,622","6,062","7,730","4,537","7,331","3,100","4,235","2,184",152,615,0,0,0,0,0,0,2025-06-03 10:16:46
2025-05,장항선,1404,탕정,57,2,"1,227",326,"2,161","1,123","4,844","2,283","5,233","4,561","3,438","2,944","3,266","2,481","2,992","2,558","3,513","2,881","3,921","3,515","4,007","2,679","4,625","2,997","3,816","4,926","4,857","5,538","4,991","6,296","3,778","3,997","2,834","3,437","2,626","2,997","3,030","2,627","1,702","2,272",71,295,0,0,0,0,0,0,2025-06-03 10:16:46
2025-05,장항선,1405,배방,76,0,"1,193",348,"1,934",797,"3,850","1,380","4,465","2,605","3,406","1,711","2,581","1,468","2,380","2,040","2,563","1,991","2,620","2,271","2,818","1,867","2,469","2,144","2,475","3,732","2,762","4,249","2,866","4,809","1,775","3,340","1,351","2,597","1,218","2,531","1,279","2,022",769,"1,845",37,287,0,0,0,0,0,0,2025-06-03 10:16:46
2025-05,장항선,1407,온양온천,791,6,"2,124",587,"4,864","3,008","10,402","6,565","12,337","9,279","11,032","10,714","11,049","11,253","10,975","15,946","13,104","12,399","14,623","11,817","14,847","8,034","12,781","9,936","12,089","11,799","9,380","12,464","10,495","11,933","5,108","9,329","3,954","6,756","3,135","7,047","2,138","5,301","1,350","3,658",28,"1,235",0,0,0,0,0,0,2025-06-03 10:16:46
2025-05,장항선,1408,신창(순천향대),363,1,826,121,"1,830",690,"2,941","4,037","2,506","10,866","2,529","7,494","3,872","8,405","4,388","5,270","4,622","5,500","6,585","3,859","7,577","3,385","6,120","2,637","11,617","3,566","8,177","2,611","9,251","5,100","3,163","3,389","2,877","3,629","3,178","3,629","2,415","3,223","1,493","2,465",21,687,0,0,0,0,0,0,2025-06-03 10:16:46
2025-05,경의선,1252,신촌,1,1,354,7,275,"1,209",672,"4,844",517,"6,635",863,"5,150",725,"2,112",719,"1,222",998,"1,621","1,041","1,914","1,015","1,058","1,640",929,"2,247","1,061","4,787","1,405","5,034","2,033","2,252",856,"1,352",641,"1,371",387,973,137,628,433,3,107,0,0,0,0,0,0,2025-06-03 10:16:46
2025-05,경의선,1261,효창공원앞,2,0,756,381,"2,236","3,105","5,495","6,119","8,759","17,525","5,748","9,291","4,228","5,217","4,072","4,336","4,550","4,052","4,561","4,598","4,843","4,349","5,404","4,636","7,019","5,309","8,827","6,992","13,458","8,836","5,645","6,166","3,950","4,820","3,194","4,513","2,597","4,019","1,099","2,907",24,287,0,0,0,0,0,0,2025-06-03 10:16:46
2025-05,경의선,1263,서강대,3,0,575,104,"1,611","1,703","3,065","2,685","4,047","9,564","3,415","6,000","3,218","5,282","3,003","3,740","3,454","3,605","4,276","4,264","4,081","3,718","4,234","3,889","5,697","4,048","7,083","4,677","6,653","4,919","4,125","3,426","4,003","2,780","4,302","2,371","3,628","2,293","1,610","1,394",14,189,0,0,0,0,0,0,2025-06-03 10:16:46
2025-05,경의선,1265,가좌,11,0,"3,583",368,"8,707","4,053","23,492","4,356","26,240","11,228","14,532","9,184","10,554","7,113","9,735","6,384","9,953","8,017","8,909","8,757","8,410","8,992","9,347","9,454","10,163","12,664","10,719","17,395","10,006","21,282","6,014","16,794","4,513","10,207","3,827","8,000","3,287","6,242","1,249","5,288",35,692,0,1,0,0,0,0,2025-06-03 10:16:46
2025-05,경의선,1267,수색,19,1,"1,586",341,"4,201","2,611","8,404","5,561","10,556","15,079","6,518","7,322","4,605","3,700","4,169","3,415","4,251","3,096","3,784","4,106","3,902","3,822","4,202","4,072","5,140","4,864","8,689","8,145","11,072","7,148","5,226","7,007","3,153","4,839","2,395","4,065","2,122","3,176",712,"2,516",16,320,0,0,0,0,0,0,2025-06-03 10:16:46
2025-05,경의선,1268,한국항공대,0,0,740,659,"1,528","1,704","4,079","2,259","4,285","11,576","3,950","11,437","4,180","12,581","5,228","6,043","5,481","5,250","5,796","7,263","7,636","5,545","6,515","3,696","12,832","3,720","10,581","4,390","9,307","4,659","4,856","3,542","3,584","2,984","3,399","2,419","4,450","2,845","2,032","2,210",138,677,0,0,0,0,0,0,2025-06-03 10:16:46
2025-05,경의선,1269,강매,0,0,"2,556",255,"7,668",895,"18,928","1,354","16,829","3,537","9,301","1,350","6,579","1,603","5,316","1,677","5,038","2,067","4,201","2,522","3,556","3,221","3,073","4,471","3,469","5,808","3,292","7,940","3,373","11,840","1,384","10,577",974,"6,898",807,"6,587",570,"6,103",240,"3,415",9,"1,165",0,0,0,0,0,0,2025-06-03 10:16:46
2025-05,경의선,1270,행신,1,0,"4,639","1,742","14,038","4,591","35,980","5,588","31,448","10,276","17,526","7,013","13,242","6,469","12,560","7,493","11,576","8,585","9,996","9,597","9,180","9,482","8,462","11,685","11,588","16,482","13,159","21,735","10,075","35,791","6,714","26,492","7,173","14,233","6,772","14,261","5,736","12,456","2,535","7,242",86,"2,560",0,0,0,0,0,0,2025-06-03 10:16:46
2025-05,경의선,1271,능곡,180,20,"4,340",697,"9,383","2,026","20,219","3,661","18,077","7,814","11,023","5,712","8,881","5,226","7,466","5,397","7,641","5,937","7,307","5,686","6,904","6,198","7,088","7,253","7,435","9,408","7,852","12,006","6,897","16,017","3,941","12,755","3,415","8,070","2,697","8,127","1,461","7,188",680,"4,692",61,"2,375",0,0,0,0,0,0,2025-06-03 10:16:46
2025-05,경의선,1272,곡산,10,2,333,171,882,803,"1,634","1,849","1,402","2,783","1,139","1,215","1,179","1,039","1,045",747,897,959,961,964,"1,142","1,074","1,188","1,052","1,395","1,125","2,147","1,373","2,052","1,872",772,"1,069",578,759,432,741,279,583,80,323,7,84,0,0,0,0,0,0,2025-06-03 10:16:46
2025-05,경의선,1273,백마,247,3,"5,168",907,"16,568","5,880","33,243","6,824","26,373","11,011","16,536","6,894","12,872","5,558","12,162","5,472","11,812","6,424","10,483","8,343","9,528","8,529","9,885","10,429","12,351","13,506","12,484","16,833","10,597","29,109","5,566","24,365","4,126","14,807","3,423","14,301","3,338","13,173",901,"8,731",94,"1,948",0,0,0,0,0,0,2025-06-03 10:16:46
2025-05,경의선,1274,풍산,548,1,"4,393",484,"11,520","3,981","24,903","5,050","22,018","8,396","15,632","7,098","11,685","6,517","10,823","8,149","10,237","7,760","10,144","9,152","9,923","7,575","10,600","9,634","11,319","12,580","11,471","16,282","9,566","23,032","5,835","16,434","5,270","13,861","4,890","11,301","2,922","10,230","1,015","6,877",88,"1,792",0,0,0,0,0,0,2025-06-03 10:16:46
2025-05,경의선,1275,일산,"1,369",5,"8,609",805,"26,728","4,094","50,821","8,420","38,925","17,989","25,293","10,539","19,996","9,306","18,974","11,132","18,204","12,156","16,868","14,322","15,457","14,517","16,124","17,298","19,419","20,076","15,709","30,398","14,168","38,705","8,570","39,305","6,601","20,263","4,993","21,507","4,724","18,554","1,242","11,416",196,"4,355",0,0,0,0,0,0,2025-06-03 10:16:46
2025-05,경의선,1276,탄현,28,1,"6,765",453,"20,608","3,123","35,726","5,720","28,311","9,896","18,923","5,818","14,228","5,261","12,999","5,625","13,415","7,025","11,236","7,762","9,923","10,291","10,147","11,440","11,375","14,700","11,353","21,596","10,995","29,833","5,895","30,452","4,740","14,912","3,961","17,141","3,082","12,595","1,156","8,803",179,"2,808",0,0,0,0,0,0,2025-06-03 10:16:46
2025-05,경의선,1277,야당,79,0,"6,070",440,"15,463","3,083","30,191","5,171","28,059","9,770","16,742","8,582","12,865","6,670","12,097","7,516","12,567","9,292","11,505","9,772","10,808","13,106","11,107","13,134","11,990","21,421","12,637","26,781","11,220","35,022","9,304","28,105","9,349","14,784","9,619","15,498","9,077","11,522","4,599","8,764",956,"2,401",0,0,0,0,0,0,2025-06-03 10:16:46
2025-05,경의선,1278,운정,54,0,"4,705",738,"16,025","11,648","26,914","7,640","28,180","11,178","15,763","7,557","11,716","5,627","10,867","5,988","9,990","6,820","9,663","6,326","8,567","9,453","9,645","9,184","14,212","15,747","15,107","17,905","11,252","22,916","6,096","18,526","4,715","11,385","3,714","10,750","2,889","8,903",821,"6,241",123,"1,601",0,0,0,0,0,0,2025-06-03 10:16:46
2025-05,경의선,1279,금릉,32,0,"3,550",251,"11,139","2,690","17,905","5,847","15,826","10,710","11,524","6,011","9,052","4,926","9,110","4,958","8,244","5,388","8,296","6,727","7,236","7,753","7,473","8,751","8,934","11,404","10,701","13,445","10,495","14,806","5,345","15,360","4,251","9,404","3,295","8,119","2,516","7,435",591,"5,980",56,"1,737",0,0,0,0,0,0,2025-06-03 10:16:46
2025-05,경의선,1280,금촌,111,2,"4,120",306,"9,908","4,728","19,166","9,185","18,947","16,448","13,239","9,403","11,810","8,313","12,252","8,058","12,686","10,450","11,738","10,761","11,014","9,650","12,774","11,463","14,795","14,348","15,341","16,735","16,230","17,669","7,691","15,736","5,927","11,305","4,367","9,462","2,769","7,881",599,"6,146",155,"1,861",0,0,0,0,0,0,2025-06-03 10:16:46
2025-05,경의선,1282,월롱,74,1,483,46,953,"2,538","1,920","8,034","2,279","9,843","2,052","4,424","1,873","2,213","2,092","2,000","2,912","2,513","3,120","1,958","2,844","1,400","4,903","2,008","6,465","1,907","9,618","2,778","9,615","2,462","3,607","2,115","3,030","2,166","2,146","2,346",787,"1,971",93,"1,458",12,660,0,0,0,0,0,0,2025-06-03 10:16:46
2025-05,경의선,1283,파주,130,0,728,5,"1,406",905,"2,524","2,774","3,540","5,903","2,102","4,000","2,161","2,174","1,994","1,488","2,770","1,472","2,561","1,613","2,160","1,011","3,579","1,699","4,924","1,689","5,230","1,742","4,539","2,060","1,422","2,077","1,028","1,601",947,"1,250",249,"1,146",24,870,7,426,0,0,0,0,0,0,2025-06-03 10:16:46
2025-05,경의선,1284,문산,"1,169",1,"3,135",47,"8,379","2,626","16,722","8,172","18,381","14,348","13,213","6,192","9,922","7,840","10,224","8,048","10,673","8,323","10,818","9,089","10,472","6,915","10,542","11,651","11,822","11,774","13,856","13,157","12,256","13,610","5,929","16,436","4,511","9,805","3,356","8,497","2,032","7,766",188,"5,676",0,"3,077",0,0,0,0,0,0,2025-06-03 10:16:46
2025-05,경의선,1285,임진강,0,0,0,0,0,0,0,0,0,0,43,488,60,306,9,6,4,5,2,3,9,5,250,130,133,32,582,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-03 10:16:46
2025-05,경의선,1286,운천,0,0,0,0,0,0,0,0,0,0,59,15,31,14,7,0,0,0,0,0,0,0,5,8,20,4,54,83,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-03 10:16:46
2025-05,경의선,1291,서울역,1,0,839,12,"1,034","7,794","2,846","20,608","3,054","28,320","2,146","17,043","1,606","6,980","1,971","4,765","2,654","4,438","3,221","5,833","3,657","2,867","5,644","2,522","7,942","3,356","13,790","4,581","21,532","5,120","8,354","2,769","5,193","1,534","4,751","1,423",802,211,"2,020",834,5,147,0,0,0,0,0,0,2025-06-03 10:16:46
2025-05,경의선,1292,공덕,21,3,789,99,"1,957","2,164","4,701","7,504","6,077","18,582","5,640","8,611","6,079","3,700","5,946","3,978","5,779","3,993","5,973","3,760","5,883","3,820","6,131","4,427","7,484","4,951","11,869","6,742","16,581","7,058","8,202","4,580","7,263","3,783","7,031","3,520","5,545","2,869","2,515","1,912",152,254,1,0,0,0,0,0,2025-06-03 10:16:46
2025-05,경의선,1293,홍대입구,6,0,446,158,763,609,"1,219","1,944","1,857","6,708","1,559","6,549","1,445","4,998","1,653","4,773","2,368","6,308","2,882","6,011","3,737","6,483","4,265","6,167","5,412","6,469","7,520","6,655","8,017","7,270","6,529","4,847","6,385","3,291","6,674","2,571","6,858","2,365","3,098","1,461",63,249,0,1,0,0,0,0,2025-06-03 10:16:46
2025-05,경의선,1294,디지털미디어시티,11,0,"1,206",379,"3,754","1,618","9,292","2,050","10,063","4,547","6,036","4,066","4,799","2,594","4,204","2,743","4,623","2,891","4,033","3,526","4,022","3,398","4,163","3,849","5,081","5,053","5,212","7,531","5,063","10,254","3,094","7,654","2,300","4,834","1,924","4,409","1,458","3,772",776,"2,697",47,396,0,0,0,0,0,0,2025-06-03 10:16:46
2025-05,경의선,1296,계양,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-03 10:16:46
2025-05,경의선,1297,검암,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2025-06-03 10:16:46
2025-05,경춘선,1311,신내,34,0,"1,563",577,"4,975","2,926","12,933","6,705","10,649","9,319","5,764","2,810","4,637","2,482","4,062","2,778","4,122","2,804","3,932","3,357","3,668","2,862","4,389","5,152","4,855","3,995","6,045","6,772","7,266","9,548","3,153","6,771","1,954","4,001","1,639","3,269","1,244","2,979",735,"2,116",84,783,0,0,0,0,0,0,2025-06-03 10:16:46
2025-05,경춘선,1312,갈매,8,0,"2,061",445,"4,446","1,093","14,470","3,032","9,470","5,053","6,727","2,615","4,692","3,206","3,710","2,056","4,006","2,571","3,662","3,169","3,463","2,709","3,521","4,600","3,903","4,411","3,968","6,630","4,931","9,855","2,306","8,565","1,825","3,907","2,470","3,117","1,565","3,279",705,"1,646",19,455,0,0,0,0,0,0,2025-06-03 10:16:46
2025-05,경춘선,1313,별내,28,1,"1,322",493,"2,885","1,901","8,384","4,570","8,219","6,185","5,801","3,523","4,428","3,687","3,813","2,942","4,104","2,778","4,188","3,614","4,265","3,114","4,554","4,410","4,954","4,204","5,888","6,046","6,196","8,128","3,370","6,218","2,405","3,169","2,154","2,236","1,793","2,433",911,"1,387",44,365,0,1,0,0,0,0,2025-06-03 10:16:46
2025-05,경춘선,1314,퇴계원,44,0,"3,095",604,"6,022","1,871","16,609","3,728","13,166","5,292","9,596","3,386","7,490","3,629","5,948","3,191","7,312","3,383","5,666","4,567","4,083","4,202","4,610","6,010","5,152","6,848","5,280","9,475","5,665","11,810","2,482","10,567","1,904","5,554","1,551","4,599","1,071","5,186",466,"2,614",26,821,0,0,0,0,0,0,2025-06-03 10:16:46
2025-05,경춘선,1315,사릉,74,0,"1,721",743,"3,967","1,727","9,635","4,462","7,809","3,897","5,145","2,578","4,159","2,364","3,333","2,477","3,672","2,347","3,448","2,205","2,679","2,713","2,817","3,256","2,947","3,505","4,312","5,822","4,616","8,414","1,962","6,741","1,359","3,391","1,110","2,692",570,"2,666",218,"1,647",21,427,0,0,0,0,0,0,2025-06-03 10:16:46
2025-05,경춘선,1316,금곡,30,0,"2,081",303,"2,598","1,158","5,765","2,948","4,993","6,373","4,196","2,885","3,242","1,952","3,572","1,750","3,365","2,906","3,107","2,353","2,392","2,636","3,503","2,624","3,171","2,980","3,589","4,264","3,696","4,710","1,556","4,033","1,017","2,064",743,"2,182",469,"1,957",196,"1,082",5,312,0,0,0,0,0,0,2025-06-03 10:16:46
2025-05,경춘선,1317,평내호평,672,3,"6,154",721,"14,505","2,420","28,439","5,178","25,982","10,652","15,375","7,082","13,040","5,799","11,562","6,084","10,499","8,514","9,907","7,918","8,621","10,921","8,847","10,749","9,154","12,791","10,153","22,255","9,153","25,433","5,907","21,494","4,804","10,611","3,937","9,623","3,747","8,702","1,790","6,177",57,"2,781",0,0,0,0,0,0,2025-06-03 10:16:46
2025-05,경춘선,1318,천마산,18,1,"1,047",249,"3,983",815,"7,346","1,771","7,485","2,143","5,281","1,993","4,074","1,779","2,976","2,083","2,890","2,100","2,608","2,260","2,527","2,787","1,983","3,416","2,369","3,096","2,170","4,848","2,065","4,850","1,009","5,278",687,"2,957",590,"2,664",299,"1,968",134,"1,283",9,307,0,0,0,0,0,0,2025-06-03 10:16:46
2025-05,경춘선,1319,마석,21,0,"1,449",533,"9,224","3,288","16,206","6,613","15,506","7,054","10,566","7,195","9,797","5,225","7,969","5,830","8,096","5,915","7,582","6,956","7,181","7,381","7,442","8,525","8,262","8,124","7,817","12,881","7,155","13,761","3,802","10,352","3,074","7,794","2,244","5,793","1,618","5,410",646,"2,524",40,984,0,0,0,0,0,0,2025-06-03 10:16:46
2025-05,경춘선,1320,대성리,5,1,"7,561",232,"7,076",675,"3,118",912,"2,982","1,722","3,607","1,213","4,975","2,122","4,311","1,752","1,685","2,007","1,360","4,090","1,634","13,087","1,841","7,170","2,011","6,595","2,269","5,061","1,164","2,213",851,"1,971",544,865,398,539,387,515,227,427,7,30,0,0,0,0,0,0,2025-06-03 10:16:46
2025-05,경춘선,1321,청평,18,2,"1,246",303,"2,992","1,223","4,685","2,652","5,271","4,941","4,794","4,817","4,606","4,875","5,332","4,086","4,593","5,968","5,262","4,219","5,023","3,967","4,938","4,410","5,411","5,441","5,499","5,158","4,142","4,967","2,101","4,396","1,676","2,368","1,021","2,044",573,"1,787",246,"1,268",11,339,0,0,0,0,0,0,2025-06-03 10:16:46
2025-05,경춘선,1322,상천,5,0,712,60,349,290,760,497,806,"1,090",651,"1,188",738,"1,516",877,"1,047",814,952,949,584,"1,196","1,201","1,409","1,011","1,387",689,897,464,569,564,259,548,198,269,75,337,37,146,17,91,3,40,0,0,0,0,0,0,2025-06-03 10:16:46
2025-05,경춘선,1323,가평,0,0,986,191,"2,130","1,452","4,080","3,165","4,981","5,440","4,404","5,906","4,501","5,893","5,179","6,389","4,394","6,017","4,325","4,962","5,560","5,116","6,830","5,059","7,255","3,821","7,359","4,540","5,952","4,011","3,228","4,430","2,361","2,895","1,275","1,905",688,"2,002",299,"1,459",16,494,0,0,0,0,0,0,2025-06-03 10:16:46
2025-05,경춘선,1324,굴봉산,1,1,52,0,74,46,183,204,213,515,184,550,240,892,401,819,364,385,679,317,675,324,847,309,694,222,389,200,204,171,144,104,83,94,55,49,12,59,5,56,1,20,0,0,0,0,0,0,2025-06-03 10:16:46
2025-05,경춘선,1325,백양리,0,0,38,6,31,35,44,471,116,264,170,421,245,517,332,507,357,311,435,192,394,340,484,207,382,191,443,87,229,106,73,75,74,64,41,28,35,39,27,41,5,12,0,0,0,0,0,0,2025-06-03 10:16:46
2025-05,경춘선,1326,강촌,14,2,509,67,781,244,543,492,687,"2,142",924,"2,197",998,"2,183","1,311","2,862","1,092","1,277","1,268","1,025","1,962","1,632","2,558","1,137","2,511","1,086","1,965","1,048","1,188",925,724,597,410,483,311,471,131,353,73,231,27,89,0,0,0,0,0,0,2025-06-03 10:16:46
2025-05,경춘선,1327,김유정,49,2,246,27,299,153,700,704,648,"1,307",593,"1,504",656,"2,419",972,"2,257",989,"2,090","1,552","1,395","1,596","1,462","2,289","1,090","1,926","1,027","2,068",925,"1,509",770,684,671,450,485,228,277,122,257,32,199,14,107,0,0,0,0,0,0,2025-06-03 10:16:46
2025-05,경춘선,1328,남춘천,565,7,"1,775",29,"3,967","2,056","5,273","2,266","7,168","6,160","7,621","7,670","7,173","6,322","6,740","11,188","7,280","9,777","9,875","6,575","9,359","5,936","9,895","6,577","9,108","6,703","8,133","6,387","6,533","8,194","4,875","9,417","3,786","4,838","3,288","4,423","2,098","5,614",630,"3,090",17,"2,621",0,0,0,0,0,0,2025-06-03 10:16:46
2025-05,경춘선,1329,춘천,331,3,823,6,"1,545",685,"2,153","1,146","3,038","4,870","3,412","6,198","2,820","5,116","3,443","6,289","3,547","4,846","5,157","4,526","6,197","2,965","7,840","3,722","9,056","2,811","7,905","2,830","5,208","3,070","3,468","2,955","2,246","1,778","1,435","2,093","1,084","1,519",406,"1,483",5,864,0,0,0,0,0,0,2025-06-03 10:16:46
